EMPLOYEE_ID,EMPLOYEE_NAME,DESIGNATION,DEPARTMENT,EMAIL,PHONE,REGION,COUNTRY,JOIN_DATE,STATUS,PROFILE_IMAGE,DISPLAY_COLOR,OLD_EMPLOYEE_CODE,LEGACY_EMPLOYEE_ID,EXPORT_FLAG,CACHE_KEY,TEMP_FLAG,ICON_NAME,REPORT_GROUP,MIGRATION_BATCH
EMP00620,Sneha Kumar,Assistant,HR,sneha.kumar@hoj.com,,Middle East,UAE,2024-11-25,ON_LEAVE,emp_620.jpg,#45B7D1,OLD620,620,1,emp_620,1,user_icon,GROUP1,BATCH_2024
EMP00621,Anjali Gupta,Store Manager,Customer Service,anjali.gupta@hoj.com,+917717936173,Asia-South,Australia,2023-10-05,INACTIVE,emp_621.jpg,#45B7D1,OLD621,621,0,emp_621,0,user_icon,GROUP3,BATCH_2026
EMP00622,Neha Reddy,Executive,Customer Service,neha.reddy@hoj.com,+918075637349,Asia-East,Singapore,2022-06-12,ON_LEAVE,emp_622.jpg,#FF6B6B,OLD622,622,1,emp_622,0,user_icon,GROUP6,BATCH_2022
EMP00623,Amit Joshi,Analyst,Sales,amit.joshi@hoj.com,+919246222716,Middle East,Australia,2025-03-28,ON_LEAVE,emp_623.jpg,#45B7D1,OLD623,623,0,emp_623,0,user_icon,GROUP1,BATCH_2023
EMP00624,Mohit Patel,Analyst,Operations,mohit.patel@hoj.com,+917976544842,Middle East,Australia,2025-11-11,ON_LEAVE,emp_624.jpg,#45B7D1,OLD624,624,1,emp_624,1,user_icon,GROUP5,BATCH_2023
EMP00625,Arjun Verma,Assistant,Customer Service,arjun.verma@hoj.com,+916016199610,Asia-East,UK,2020-07-11,ON_LEAVE,emp_625.jpg,#FF6B6B,OLD625,625,0,emp_625,0,user_icon,GROUP10,BATCH_2023
EMP00626,Mohit Sharma,Analyst,Finance,mohit.sharma@hoj.com,+918800778686,Asia-South,USA,2020-12-02,INACTIVE,emp_626.jpg,#4ECDC4,OLD626,626,0,emp_626,0,user_icon,GROUP2,BATCH_2023
EMP00627,Vikram Patel,Analyst,Sales,vikram.patel@hoj.com,+918024855547,Americas,Singapore,2023-11-20,ACTIVE,emp_627.jpg,#FF6B6B,OLD627,627,1,emp_627,0,user_icon,GROUP7,BATCH_2021
EMP00628,Anjali Kumar,Manager,Finance,anjali.kumar@hoj.com,+919833169859,Middle East,UK,2023-01-18,ON_LEAVE,emp_628.jpg,#FF6B6B,OLD628,628,1,emp_628,1,user_icon,GROUP7,BATCH_2026
EMP00629,Rajesh Singh,Store Manager,Sales,rajesh.singh@hoj.com,+916278477962,Asia-East,USA,2021-07-14,ACTIVE,emp_629.jpg,#FF6B6B,OLD629,629,1,emp_629,1,user_icon,GROUP9,BATCH_2024
EMP00630,Vikram Kumar,Analyst,Customer Service,vikram.kumar@hoj.com,+918587691582,Americas,Singapore,2020-08-14,ACTIVE,emp_630.jpg,#FF6B6B,OLD630,630,0,emp_630,0,user_icon,GROUP5,BATCH_2023
EMP00631,Vikram Kumar,Director,Inventory,vikram.kumar@hoj.com,+918619479061,Europe,Australia,2024-09-29,INACTIVE,emp_631.jpg,#FF6B6B,OLD631,631,0,emp_631,1,user_icon,GROUP8,BATCH_2022
EMP00632,Deepika Joshi,Supervisor,Operations,deepika.joshi@hoj.com,+917055825939,Europe,UK,2022-07-28,INACTIVE,emp_632.jpg,#45B7D1,OLD632,632,0,emp_632,1,user_icon,GROUP7,BATCH_2025
EMP00633,Anjali Desai,Store Manager,Finance,anjali.desai@hoj.com,+917301733729,Middle East,Australia,2021-05-19,INACTIVE,emp_633.jpg,#FF6B6B,OLD633,633,0,emp_633,1,user_icon,GROUP3,BATCH_2023
EMP00634,Priya Nair,Supervisor,Inventory,priya.nair@hoj.com,+918712837612,Europe,Singapore,2024-05-27,ACTIVE,emp_634.jpg,#4ECDC4,OLD634,634,1,emp_634,0,user_icon,GROUP7,BATCH_2025
EMP00635,Amit Nair,Supervisor,HR,amit.nair@hoj.com,+916500028211,Europe,UAE,2024-10-06,INACTIVE,emp_635.jpg,#45B7D1,OLD635,635,0,emp_635,1,user_icon,GROUP3,BATCH_2026
EMP00636,Anjali Nair,Director,IT,anjali.nair@hoj.com,+918030358106,Europe,Australia,2026-01-10,ON_LEAVE,emp_636.jpg,#FF6B6B,OLD636,636,0,emp_636,1,user_icon,GROUP1,BATCH_2026
EMP00637,Amit Singh,Director,Sales,amit.singh@hoj.com,+919120702995,Americas,Australia,2025-12-30,ON_LEAVE,emp_637.jpg,#45B7D1,OLD637,637,0,emp_637,0,user_icon,GROUP10,BATCH_2024
EMP00638,Neha Reddy,Assistant,IT,neha.reddy@hoj.com,+919897326957,Asia-East,UAE,2024-03-31,ACTIVE,emp_638.jpg,#45B7D1,OLD638,638,0,emp_638,0,user_icon,GROUP9,BATCH_2023
EMP00639,Arjun Kumar,Director,HR,arjun.kumar@hoj.com,+917724074148,Asia-East,Singapore,2024-09-15,ACTIVE,emp_639.jpg,#4ECDC4,OLD639,639,0,emp_639,0,user_icon,GROUP1,BATCH_2026
EMP00640,Amit Nair,Coordinator,Operations,amit.nair@hoj.com,+918359277296,Asia-East,Australia,2022-06-27,ON_LEAVE,emp_640.jpg,#FF6B6B,OLD640,640,0,emp_640,0,user_icon,GROUP10,BATCH_2021
EMP00641,Neha Singh,Analyst,Finance,neha.singh@hoj.com,+916436833267,Asia-South,UAE,2021-11-18,ON_LEAVE,emp_641.jpg,#4ECDC4,OLD641,641,0,emp_641,1,user_icon,GROUP5,BATCH_2025
EMP00642,sneha desai,Supervisor,Customer Service,sneha.desai@hoj.com,+916435624688,Middle East,Australia,2023-08-28,ON_LEAVE,emp_642.jpg,#FF6B6B,OLD642,642,0,emp_642,1,user_icon,GROUP1,BATCH_2024
EMP00643,Amit Joshi,Manager,Customer Service,amit.joshi@hoj.com,+918283728771,Middle East,Singapore,2024-01-05,ON_LEAVE,emp_643.jpg,#45B7D1,OLD643,643,0,emp_643,1,user_icon,GROUP1,BATCH_2025
EMP00644,Anjali Desai,Executive,Sales,anjali.desai@hoj.com,+916428533455,Asia-South,USA,2021-01-07,INACTIVE,emp_644.jpg,#45B7D1,OLD644,644,0,emp_644,1,user_icon,GROUP7,BATCH_2024
EMP00645,Neha Sharma,Manager,IT,neha.sharma@hoj.com,+919376046675,Asia-South,UAE,2025-10-20,ON_LEAVE,emp_645.jpg,#4ECDC4,OLD645,645,1,emp_645,0,user_icon,GROUP10,BATCH_2021
EMP00646,Sneha Joshi,Supervisor,Finance,sneha.joshi@hoj.com,+917773331084,Asia-East,UAE,2023-01-24,INACTIVE,emp_646.jpg,#45B7D1,OLD646,646,1,emp_646,1,user_icon,GROUP3,BATCH_2025
EMP00647,Anjali Joshi,Director,Finance,anjali.joshi@hoj.com,+919076203509,Asia-East,USA,2024-02-28,ACTIVE,emp_647.jpg,#45B7D1,OLD647,647,0,emp_647,0,user_icon,GROUP7,BATCH_2022
EMP00648,Deepika Gupta,Supervisor,Customer Service,deepika.gupta@hoj.com,+919408191165,Asia-South,USA,2022-07-10,ON_LEAVE,emp_648.jpg,#FF6B6B,OLD648,648,0,emp_648,1,user_icon,GROUP9,BATCH_2025
EMP00649,Vikram Singh,Director,Customer Service,vikram.singh@hoj.com,+917273746023,Asia-South,USA,2021-01-03,ON_LEAVE,emp_649.jpg,#FF6B6B,OLD649,649,0,emp_649,0,user_icon,GROUP6,BATCH_2025
EMP00650,Arjun Reddy,Supervisor,HR,arjun.reddy@hoj.com,+918441985628,Americas,USA,2021-04-13,ON_LEAVE,emp_650.jpg,#FF6B6B,OLD650,650,1,emp_650,0,user_icon,GROUP7,BATCH_2026
EMP00651,Neha Verma,Supervisor,Sales,neha.verma@hoj.com,+918800018176,Asia-East,Australia,2025-12-31,ON_LEAVE,emp_651.jpg,#4ECDC4,OLD651,651,0,emp_651,1,user_icon,GROUP2,BATCH_2023
EMP00652,Sneha Singh,Supervisor,Sales,sneha.singh@hoj.com,+919525331261,Middle East,Singapore,2021-10-18,ACTIVE,emp_652.jpg,#4ECDC4,OLD652,652,1,emp_652,0,user_icon,GROUP8,BATCH_2023
EMP00653,Deepika Nair,Store Manager,Customer Service,deepika.nair@hoj.com,+916289268257,Americas,USA,2021-12-01,ACTIVE,emp_653.jpg,#FF6B6B,OLD653,653,1,emp_653,1,user_icon,GROUP7,BATCH_2024
EMP00654,Neha Desai,Assistant,Finance,neha.desai@hoj.com,+918227056993,Asia-South,Australia,2020-07-22,ON_LEAVE,emp_654.jpg,#FF6B6B,OLD654,654,0,emp_654,1,user_icon,GROUP10,BATCH_2024
EMP00655,Arjun Gupta,Supervisor,Operations,arjun.gupta@hoj.com,+918355133460,Americas,UK,2023-01-04,INACTIVE,emp_655.jpg,#FF6B6B,OLD655,655,1,emp_655,1,user_icon,GROUP10,BATCH_2021
EMP00656,Rajesh Verma,Director,IT,rajesh.verma@hoj.com,+917187720020,Americas,UK,2024-04-18,ON_LEAVE,emp_656.jpg,#45B7D1,OLD656,656,1,emp_656,0,user_icon,GROUP1,BATCH_2022
EMP00657,Vikram Singh,Coordinator,Sales,vikram.singh@hoj.com,+917539627686,Asia-East,India,2022-01-21,INACTIVE,emp_657.jpg,#4ECDC4,OLD657,657,1,emp_657,1,user_icon,GROUP2,BATCH_2026
EMP00658,Amit Patel,Executive,Customer Service,amit.patel@hoj.com,+917129613931,Europe,UK,2025-02-03,ON_LEAVE,emp_658.jpg,#FF6B6B,OLD658,658,1,emp_658,0,user_icon,GROUP3,BATCH_2021
EMP00659,Rajesh Patel,Director,Sales,rajesh.patel@hoj.com,+918489373778,Asia-South,Australia,2025-11-03,ACTIVE,emp_659.jpg,#4ECDC4,OLD659,659,1,emp_659,1,user_icon,GROUP3,BATCH_2021
EMP00660,Sneha Sharma,Executive,Operations,,+918938671545,Middle East,UK,2022-03-05,ON_LEAVE,emp_660.jpg,#45B7D1,OLD660,660,0,emp_660,0,user_icon,GROUP9,BATCH_2026
EMP00661,Amit Sharma,Executive,Customer Service,amit.sharma@hoj.com,+919276871538,Asia-South,Australia,2023-08-08,ACTIVE,emp_661.jpg,#4ECDC4,OLD661,661,1,emp_661,1,user_icon,GROUP10,BATCH_2026
EMP00662,Deepika Joshi,Assistant,Customer Service,deepika.joshi@hoj.com,+919621215297,Asia-East,Singapore,2022-09-18,INACTIVE,emp_662.jpg,#4ECDC4,OLD662,662,0,emp_662,1,user_icon,GROUP4,BATCH_2023
EMP00663, Neha Patel,Coordinator,Customer Service,neha.patel@hoj.com,,Middle East,UK,2023-04-04,ON_LEAVE,emp_663.jpg,#FF6B6B,OLD663,663,1,emp_663,0,user_icon,GROUP9,BATCH_2024
EMP00664,Deepika Patel,Analyst,HR,deepika.patel@hoj.com,+918881106905,Middle East,India,2025-01-15,ON_LEAVE,emp_664.jpg,#4ECDC4,OLD664,664,1,emp_664,0,user_icon,GROUP1,BATCH_2021
EMP00665,Arjun Desai,Director,Customer Service,arjun.desai@hoj.com,+919152794561,Europe,India,2021-10-27,ON_LEAVE,emp_665.jpg,#45B7D1,OLD665,665,1,emp_665,0,user_icon,GROUP9,BATCH_2025
EMP00666,Rajesh Singh,Executive,Sales,rajesh.singh@hoj.com,+919083162112,Americas,India,2021-01-18,ACTIVE,emp_666.jpg,#4ECDC4,OLD666,666,0,emp_666,0,user_icon,GROUP3,BATCH_2023
EMP00667,Mohit Patel,Supervisor,Inventory,mohit.patel@hoj.com,+916768366849,Middle East,UAE,2025-02-02,ACTIVE,emp_667.jpg,#FF6B6B,OLD667,667,1,emp_667,1,user_icon,GROUP10,BATCH_2024
EMP00668,Amit Singh,Supervisor,Customer Service,amit.singh@hoj.com,+917962608420,Middle East,UAE,2022-03-04,ACTIVE,emp_668.jpg,#FF6B6B,OLD668,668,0,emp_668,0,user_icon,GROUP7,BATCH_2024
EMP00669,Amit Sharma  Amit Sharma,Assistant,Customer Service,amit.sharma@hoj.com,+918827529176,Europe,Singapore,2023-01-29,ON_LEAVE,emp_669.jpg,#4ECDC4,OLD669,669,0,emp_669,1,user_icon,GROUP4,BATCH_2021
EMP00670,Sneha Kumar,Executive,Inventory,sneha.kumar@hoj.com,+918894353956,Asia-South,UAE,2022-07-11,ON_LEAVE,emp_670.jpg,#4ECDC4,OLD670,670,1,emp_670,0,user_icon,GROUP5,BATCH_2022
EMP00671,Neha Reddy,Manager,Inventory,neha.reddy@hoj.com,+916630564019,Asia-South,India,2023-01-24,INACTIVE,emp_671.jpg,#45B7D1,OLD671,671,1,emp_671,0,user_icon,GROUP8,BATCH_2021
EMP00672,Rajesh Nair,Coordinator,Inventory,rajesh.nair@hoj.com,+917151417030,Europe,UAE,2022-02-13,ACTIVE,emp_672.jpg,#45B7D1,OLD672,672,0,emp_672,0,user_icon,GROUP7,BATCH_2021
EMP00673,Sneha Patel,Executive,Inventory,sneha.patel@hoj.com,+918510003206,Asia-South,India,2020-07-11,ACTIVE,emp_673.jpg,#45B7D1,OLD673,673,0,emp_673,0,user_icon,GROUP9,BATCH_2022
EMP00674,Rajesh Patel,Executive,Finance,rajesh.patel@hoj.com,+919318047497,Asia-East,Singapore,2022-06-04,ACTIVE,emp_674.jpg,#FF6B6B,OLD674,674,1,emp_674,1,user_icon,GROUP7,BATCH_2025
EMP00675,Mohit Sharma,Store Manager,Inventory,mohit.sharma@hoj.com,+917093520481,Asia-East,UAE,2021-10-04,INACTIVE,emp_675.jpg,#FF6B6B,OLD675,675,1,emp_675,1,user_icon,GROUP2,BATCH_2022
EMP00676,Mohit Patel,Supervisor,Sales,mohit.patel@hoj.com,+917958152183,Europe,India,2021-09-11,ACTIVE,emp_676.jpg,#45B7D1,OLD676,676,1,emp_676,1,user_icon,GROUP10,BATCH_2025
EMP00677,Neha Gupta,Director,Customer Service,neha.gupta@hoj.com,+918313837999,Asia-South,UK,2022-12-17,ON_LEAVE,emp_677.jpg,#FF6B6B,OLD677,677,0,emp_677,0,user_icon,GROUP9,BATCH_2021
EMP00678,Arjun Nair,Coordinator,HR,arjun.nair@hoj.com,+918009462611,Europe,UK,2022-06-20,ACTIVE,emp_678.jpg,#FF6B6B,OLD678,678,0,emp_678,1,user_icon,GROUP7,BATCH_2026
EMP00679,Neha Reddy,Manager,Inventory,neha.reddy@hoj.com,+917402951963,Middle East,UK,2024-09-15,INACTIVE,emp_679.jpg,#45B7D1,OLD679,679,1,emp_679,1,user_icon,GROUP9,BATCH_2022
EMP00680,Deepika Verma,Executive,HR,deepika.verma@hoj.com,+917760446150,Asia-South,Singapore,2021-01-14,ACTIVE,emp_680.jpg,#45B7D1,OLD680,680,0,emp_680,1,user_icon,GROUP8,BATCH_2021
EMP00681,Priya Desai,Manager,Finance,priya.desai@hoj.com,+919918167407,Asia-South,UAE,2025-07-31,ON_LEAVE,emp_681.jpg,#4ECDC4,OLD681,681,1,emp_681,0,user_icon,GROUP8,BATCH_2026
EMP00682,Neha Singh,Manager,HR,,+919939165659,Asia-East,India,2020-06-27,INACTIVE,emp_682.jpg,#FF6B6B,OLD682,682,0,emp_682,1,user_icon,GROUP6,BATCH_2025
EMP00683,Neha Joshi,Coordinator,Inventory,neha.joshi@hoj.com,+918923305924,Asia-East,UK,2024-06-28,INACTIVE,emp_683.jpg,#4ECDC4,OLD683,683,0,emp_683,0,user_icon,GROUP6,BATCH_2022
EMP00684,Mohit Sharma,Executive,HR,mohit.sharma@hoj.com,+916127803706,Middle East,Singapore,2021-08-26,ON_LEAVE,emp_684.jpg,#45B7D1,OLD684,684,1,emp_684,1,user_icon,GROUP10,BATCH_2025
EMP00685,ARJUN joshi,Supervisor,IT,arjun.joshi@hoj.com,,Americas,Singapore,2020-10-26,INACTIVE,emp_685.jpg,#45B7D1,OLD685,685,1,emp_685,1,user_icon,GROUP4,BATCH_2023
EMP00686,Arjun Joshi,Manager,Sales,arjun.joshi@hoj.com,+916008694140,Asia-South,India,2022-06-11,ON_LEAVE,emp_686.jpg,#FF6B6B,OLD686,686,0,emp_686,0,user_icon,GROUP5,BATCH_2026
EMP00687,Anjali Verma,Executive,Operations,anjali.verma@hoj.com,+916822385635,Asia-East,India,2020-12-24,ON_LEAVE,emp_687.jpg,#45B7D1,OLD687,687,0,emp_687,0,user_icon,GROUP9,BATCH_2022
EMP00688,Deepika Nair,Supervisor,IT,deepika.nair@hoj.com,+917531068292,Middle East,Singapore,2021-12-17,ACTIVE,emp_688.jpg,#45B7D1,OLD688,688,0,emp_688,1,user_icon,GROUP3,BATCH_2024
EMP00689,Mohit Patel,Analyst,IT,mohit.patel@hoj.com,+917261978817,Asia-South,Australia,2025-06-02,ON_LEAVE,emp_689.jpg,#45B7D1,OLD689,689,1,emp_689,1,user_icon,GROUP6,BATCH_2021
EMP00690,Vikram Singh,Supervisor,Sales,vikram.singh@hoj.com,+919059380286,Europe,India,2021-01-18,INACTIVE,emp_690.jpg,#4ECDC4,OLD690,690,1,emp_690,0,user_icon,GROUP6,BATCH_2025
EMP00691,Priya Singh,Analyst,HR,priya.singh@hoj.com,+918741659927,Middle East,UAE,2025-01-27,ACTIVE,emp_691.jpg,#45B7D1,OLD691,691,1,emp_691,0,user_icon,GROUP5,BATCH_2023
EMP00692,Neha Sharma,Director,Operations,neha.sharma@hoj.com,+916189199130,Asia-South,UK,2025-06-11,ACTIVE,emp_692.jpg,#4ECDC4,OLD692,692,1,emp_692,1,user_icon,GROUP5,BATCH_2021
EMP00693,Mohit Reddy,Director,Inventory,mohit.reddy@hoj.com,+919398412443,Americas,Australia,2023-08-28,INACTIVE,emp_693.jpg,#FF6B6B,OLD693,693,1,emp_693,1,user_icon,GROUP1,BATCH_2025
EMP00694,Deepika Reddy,Director,Operations,deepika.reddy@hoj.com,+916326151569,Asia-South,India,2022-10-26,ACTIVE,emp_694.jpg,#4ECDC4,OLD694,694,1,emp_694,1,user_icon,GROUP7,BATCH_2021
EMP00695,Mohit Verma,Analyst,Customer Service,mohit.verma@hoj.com,+918435076658,Asia-South,USA,2025-06-19,ACTIVE,emp_695.jpg,#4ECDC4,OLD695,695,1,emp_695,0,user_icon,GROUP10,BATCH_2025
EMP00696,Arjun Gupta,Executive,HR,arjun.gupta@hoj.com,+916601554601,Asia-South,USA,2022-05-20,INACTIVE,emp_696.jpg,#FF6B6B,OLD696,696,1,emp_696,0,user_icon,GROUP5,BATCH_2026
EMP00697,Vikram Reddy,Analyst,IT,,+918560273796,Middle East,USA,2022-08-15,ON_LEAVE,emp_697.jpg,#FF6B6B,OLD697,697,1,emp_697,0,user_icon,GROUP8,BATCH_2021
EMP00698,Neha Sharma,Manager,Sales,neha.sharma@hoj.com,+916976763543,Europe,UK,2025-08-26,ACTIVE,emp_698.jpg,#4ECDC4,OLD698,698,0,emp_698,0,user_icon,GROUP3,BATCH_2023
EMP00699,Amit Reddy,Analyst,IT,amit.reddy@hoj.com,+919982085556,Europe,Singapore,2024-03-17,ACTIVE,emp_699.jpg,#45B7D1,OLD699,699,1,emp_699,1,user_icon,GROUP5,BATCH_2023
EMP00700,Vikram Joshi,Coordinator,IT,vikram.joshi@hoj.com,+917620047142,Europe,India,2025-11-17,ON_LEAVE,emp_700.jpg,#4ECDC4,OLD700,700,1,emp_700,1,user_icon,GROUP9,BATCH_2024
EMP00701,Arjun Singh,Coordinator,IT,arjun.singh@hoj.com,+918308448425,Americas,Australia,2022-12-04,ACTIVE,emp_701.jpg,#4ECDC4,OLD701,701,1,emp_701,1,user_icon,GROUP6,BATCH_2023
EMP00702,Sneha Nair,Supervisor,Finance,sneha.nair@hoj.com,+916167972710,Americas,India,2021-03-24,INACTIVE,emp_702.jpg,#45B7D1,OLD702,702,0,emp_702,0,user_icon,GROUP2,BATCH_2023
EMP00703,Neha Joshi,Executive,Finance,neha.joshi@hoj.com,+917774884148,Middle East,UAE,2021-09-16,INACTIVE,emp_703.jpg,#45B7D1,OLD703,703,1,emp_703,1,user_icon,GROUP8,BATCH_2021
EMP00704,Rajesh Gupta,Analyst,Sales,rajesh.gupta@hoj.com,+917409180659,Asia-South,UAE,2026-03-18,ON_LEAVE,emp_704.jpg,#4ECDC4,OLD704,704,0,emp_704,1,user_icon,GROUP7,BATCH_2026
EMP00705,Priya Verma,Store Manager,HR,priya.verma@hoj.com,+916331666874,Europe,Singapore,2022-09-20,INACTIVE,emp_705.jpg,#45B7D1,OLD705,705,0,emp_705,1,user_icon,GROUP3,BATCH_2025
EMP00706,Vikram Verma,Store Manager,Sales,vikram.verma@hoj.com,+916259839921,Europe,Singapore,2024-11-25,ON_LEAVE,emp_706.jpg,#FF6B6B,OLD706,706,1,emp_706,0,user_icon,GROUP10,BATCH_2024
EMP00707,Vikram Kumar,Assistant,Customer Service,vikram.kumar@hoj.com,+919092237445,Americas,UAE,2020-10-17,ACTIVE,emp_707.jpg,#45B7D1,OLD707,707,1,emp_707,1,user_icon,GROUP1,BATCH_2025
EMP00708,Amit Gupta,Manager,Finance,amit.gupta@hoj.com,+918714823450,Asia-East,Singapore,2021-05-07,INACTIVE,emp_708.jpg,#4ECDC4,OLD708,708,0,emp_708,1,user_icon,GROUP2,BATCH_2025
EMP00709,Rajesh Reddy,Store Manager,Operations,rajesh.reddy@hoj.com,+919738876165,Asia-South,Australia,2026-01-15,ACTIVE,emp_709.jpg,#4ECDC4,OLD709,709,1,emp_709,1,user_icon,GROUP10,BATCH_2026
EMP00710,Deepika Desai,Supervisor,Operations,deepika.desai@hoj.com,+916539290264,Europe,UK,2022-01-21,ON_LEAVE,emp_710.jpg,#45B7D1,OLD710,710,1,emp_710,1,user_icon,GROUP10,BATCH_2021
EMP00711,Vikram Reddy,Analyst,Finance,vikram.reddy@hoj.com,+917054879252,Asia-East,UAE,2021-10-19,ACTIVE,emp_711.jpg,#4ECDC4,OLD711,711,0,emp_711,1,user_icon,GROUP2,BATCH_2022
EMP00712,Priya Singh,Supervisor,Customer Service,priya.singh@hoj.com,+919373787881,Europe,India,2025-04-28,INACTIVE,emp_712.jpg,#FF6B6B,OLD712,712,0,emp_712,0,user_icon,GROUP9,BATCH_2026
EMP00713,Amit Joshi,Director,Finance,amit.joshi@hoj.com,+917914920182,Middle East,India,2023-10-22,ON_LEAVE,emp_713.jpg,#4ECDC4,OLD713,713,0,emp_713,1,user_icon,GROUP2,BATCH_2024
EMP00714,Deepika Patel,Manager,HR,deepika.patel@hoj.com,+916465648391,Europe,India,2020-12-23,ON_LEAVE,emp_714.jpg,#FF6B6B,OLD714,714,0,emp_714,0,user_icon,GROUP4,BATCH_2025
EMP00715,Arjun Verma,Store Manager,Inventory,arjun.verma@hoj.com,+917310624659,Asia-East,Australia,2026-04-12,ACTIVE,emp_715.jpg,#4ECDC4,OLD715,715,1,emp_715,0,user_icon,GROUP9,BATCH_2024
EMP00716,Amit Reddy,Director,Customer Service,amit.reddy@hoj.com,+918309419431,Americas,India,2026-04-11,ACTIVE,emp_716.jpg,#4ECDC4,OLD716,716,1,emp_716,1,user_icon,GROUP9,BATCH_2025
EMP00717,Neha Sharma,Executive,Operations,neha.sharma@hoj.com,+919139769829,Asia-South,Singapore,2023-06-18,INACTIVE,emp_717.jpg,#FF6B6B,OLD717,717,1,emp_717,0,user_icon,GROUP2,BATCH_2026
EMP00718,Mohit Verma,Director,Sales,mohit.verma@hoj.com,+916462735208,Asia-South,Australia,2021-08-06,INACTIVE,emp_718.jpg,#45B7D1,OLD718,718,1,emp_718,0,user_icon,GROUP3,BATCH_2024
EMP00719,Mohit Gupta,Manager,HR,mohit.gupta@hoj.com,+916591995050,Americas,UAE,2022-07-01,ON_LEAVE,emp_719.jpg,#4ECDC4,OLD719,719,1,emp_719,1,user_icon,GROUP9,BATCH_2025
EMP00720,Anjali Patel,Store Manager,HR,anjali.patel@hoj.com,+917191247751,Middle East,UAE,2020-12-02,ON_LEAVE,emp_720.jpg,#FF6B6B,OLD720,720,0,emp_720,0,user_icon,GROUP8,BATCH_2026
EMP00721,Amit Joshi,Coordinator,Operations,amit.joshi@hoj.com,,Asia-South,India,2024-10-18,ON_LEAVE,emp_721.jpg,#4ECDC4,OLD721,721,1,emp_721,1,user_icon,GROUP10,BATCH_2023
EMP00722,Arjun Patel,Manager,Inventory,arjun.patel@hoj.com,+916545305726,Europe,USA,2023-01-26,ACTIVE,emp_722.jpg,#4ECDC4,OLD722,722,0,emp_722,1,user_icon,GROUP8,BATCH_2021
EMP00723,Anjali Gupta,Executive,Operations,anjali.gupta@hoj.com,+919613858339,Middle East,USA,2022-02-19,INACTIVE,emp_723.jpg,#4ECDC4,OLD723,723,1,emp_723,1,user_icon,GROUP1,BATCH_2024
EMP00724,Sneha Reddy,Coordinator,Inventory,,+919775829247,Middle East,UAE,2021-11-21,INACTIVE,emp_724.jpg,#4ECDC4,OLD724,724,1,emp_724,0,user_icon,GROUP5,BATCH_2025
EMP00725,Deepika Reddy,Analyst,Sales,deepika.reddy@hoj.com,+919781330657,Middle East,Australia,2021-03-25,INACTIVE,emp_725.jpg,#4ECDC4,OLD725,725,1,emp_725,1,user_icon,GROUP7,BATCH_2024
EMP00726,Rajesh Verma,Analyst,Inventory,rajesh.verma@hoj.com,+916574208975,Middle East,Singapore,2022-11-08,ACTIVE,emp_726.jpg,#45B7D1,OLD726,726,0,emp_726,0,user_icon,GROUP2,BATCH_2023
EMP00727,ARJUN SHARMA,Supervisor,Inventory,arjun.sharma@hoj.com,+919012479653,Middle East,Singapore,2021-05-25,ACTIVE,emp_727.jpg,#FF6B6B,OLD727,727,1,emp_727,1,user_icon,GROUP10,BATCH_2022
EMP00728,NEHA gupta,Supervisor,Inventory,neha.gupta@hoj.com,+917557131842,Americas,India,2026-05-12,INACTIVE,emp_728.jpg,#FF6B6B,OLD728,728,0,emp_728,1,user_icon,GROUP9,BATCH_2025
EMP00729,Anjali Desai,Assistant,Inventory,anjali.desai@hoj.com,+919307632731,Asia-South,Singapore,2025-04-25,ON_LEAVE,emp_729.jpg,#FF6B6B,OLD729,729,0,emp_729,1,user_icon,GROUP2,BATCH_2022
EMP00730,Amit Desai,Assistant,IT,amit.desai@hoj.com,+916251242770,Americas,UAE,2024-05-17,ACTIVE,emp_730.jpg,#45B7D1,OLD730,730,0,emp_730,0,user_icon,GROUP6,BATCH_2026
EMP00731,Deepika Patel,Director,HR,deepika.patel@hoj.com,+918162627759,Asia-East,Australia,2024-09-28,ON_LEAVE,emp_731.jpg,#4ECDC4,OLD731,731,1,emp_731,0,user_icon,GROUP4,BATCH_2021
EMP00732,Arjun Reddy,Supervisor,Operations,arjun.reddy@hoj.com,+916530908724,Middle East,India,2021-02-03,ACTIVE,emp_732.jpg,#45B7D1,OLD732,732,0,emp_732,1,user_icon,GROUP5,BATCH_2024
EMP00733,Mohit Joshi,Coordinator,HR,mohit.joshi@hoj.com,+919704725878,Asia-East,UAE,2023-06-22,INACTIVE,emp_733.jpg,#FF6B6B,OLD733,733,0,emp_733,1,user_icon,GROUP9,BATCH_2024
EMP00734,Arjun Kumar,Manager,Operations,arjun.kumar@hoj.com,+919274896842,Asia-East,USA,2023-02-18,ON_LEAVE,emp_734.jpg,#FF6B6B,OLD734,734,0,emp_734,1,user_icon,GROUP7,BATCH_2025
EMP00735,Vikram Joshi,Analyst,IT,vikram.joshi@hoj.com,,Middle East,UK,2024-05-31,ACTIVE,emp_735.jpg,#45B7D1,OLD735,735,0,emp_735,0,user_icon,GROUP9,BATCH_2022
EMP00736,Deepika Desai,Analyst,Operations,deepika.desai@hoj.com,+917716183579,Asia-South,Australia,2023-05-01,ACTIVE,emp_736.jpg,#45B7D1,OLD736,736,1,emp_736,1,user_icon,GROUP9,BATCH_2022
